fips_code,year,state_name,county_name,state_abb,dem2p_vote_share,rep2p_vote_share,avg_wkly_wage,wage_growth,prop_over_65,rural_urban,prop_college_grad,prop_foreignborn,prop_hispanic,prop_white,prop_black,employ_pop_ratio_25_64,employ_pop_ratio_25_64_change,dem2p_vote_share_2012,Linc2pvs,inc2pvs_change,mortality_risk_25_45,mortality_risk_25_45_change,TrumpMajority
12055,2016,Florida,Highlands,FL,0.335607946,0.664392054,638,0.03346926,0.338916868,3,0.164686248,0.110628955,0.184772715,0.865170658,0.1098781,0.624372602,0.017926753,0.383916855,0.383916855,-0.048308909,3.39209938,-0.19216156,1
12057,2016,Florida,Hillsborough,FL,0.535721779,0.464278221,995,0.084912166,0.130858108,1,0.314332962,0.161246017,0.266273081,0.76311332,0.184047505,0.877037823,0.008358598,0.533791304,0.533791304,0.001930475,2.893585205,-0.076500893,0
12059,2016,Florida,Holmes,FL,0.10232988,0.89767015,570,0.032088313,0.188614652,6,0.123364486,0.017374419,0.015841382,0.909362614,0.071520582,0.311256528,0.008116931,0.154499501,0.154499501,-0.052169621,4.089298248,0.033639908,1
12061,2016,Florida,Indian River,FL,0.373960078,0.626039922,761,0.059557516,0.301805407,3,0.271673739,0.102048963,0.117949389,0.879113793,0.099212587,0.711496353,0.010292411,0.387528956,0.387528956,-0.013568878,3.248674631,0.290099144,1
12063,2016,Florida,Jackson,FL,0.30970186,0.69029814,664,0.075035185,0.17735678,6,0.136895865,0.033722624,0.045976069,0.703926086,0.276629657,0.541631579,0.017160714,0.353641301,0.353641301,-0.043939441,3.70475769,0.237630844,1
12065,2016,Florida,Jefferson,FL,0.473960489,0.526039541,641,0.054500666,0.201178804,2,0.190145418,0.029541258,0.040406194,0.635326207,0.353764445,0.327842712,0.014409244,0.508862019,0.508862019,-0.03490153,3.765033722,0.084924698,1
12067,2016,Florida,Lafayette,FL,0.155730978,0.844269037,600,0.088831216,0.138183489,9,0.13611111,0.043239534,0.128574699,0.833949625,0.154610589,0.283796191,-0.024294287,0.204761907,0.204761907,-0.04903093,3.173253775,-0.05524826,1
12069,2016,Florida,Lake,FL,0.380745798,0.619254231,716,0.051587369,0.259400606,1,0.216685325,0.080378227,0.138079137,0.852219999,0.114333503,0.579528391,0.004652917,0.41356343,0.41356343,-0.032817632,3.261398077,0.163417816,1
12071,2016,Florida,Lee,FL,0.394706666,0.605293334,806,0.050901573,0.263347864,2,0.267174065,0.156359315,0.196413934,0.879894435,0.094965301,0.71340555,0.010570645,0.416775763,0.416775763,-0.022069097,3.019855499,-0.024306297,1
12073,2016,Florida,Leon,FL,0.6310516,0.36894843,842,0.059956793,0.11346335,2,0.452426016,0.069634251,0.060813658,0.632603467,0.324515641,1.085001945,0.027026296,0.619538844,0.619538844,0.011512756,2.350314856,-0.123337746,0
12075,2016,Florida,Levy,FL,0.270247936,0.729752064,586,0.043598883,0.22575365,6,0.111629367,0.035107158,0.079280734,0.884344161,0.099621087,0.430707425,0.007451147,0.336741924,0.336741924,-0.066493988,4.275937557,0.164811611,1
12077,2016,Florida,Liberty,FL,0.203857318,0.796142697,649,0.028126854,0.118648157,8,0.124622762,0.049366325,0.061557032,0.785911739,0.198100731,0.379468501,0.017021924,0.290430367,0.290430367,-0.086573049,3.402503014,0.116908789,1
12079,2016,Florida,Madison,FL,0.420939952,0.579060018,618,0.021259999,0.180657327,6,0.123419397,0.03674569,0.048275862,0.594668388,0.393313676,0.423904508,-0.006010294,0.482772529,0.482772529,-0.061832577,4.154029846,0.12584734,1
12081,2016,Florida,Manatee,FL,0.411273479,0.588726521,816,0.097764172,0.254844934,2,0.278739512,0.12203072,0.156701401,0.873800159,0.096713468,0.633580208,-0.002673984,0.437146902,0.437146902,-0.025873423,3.131505251,0.010656595,1
12083,2016,Florida,Marion,FL,0.365227282,0.634772718,718,0.085746035,0.278141618,2,0.18383041,0.071769193,0.119230419,0.834471285,0.139605165,0.620648146,0.012528062,0.418029487,0.418029487,-0.052802205,3.630028248,-0.040941954,1
12085,2016,Florida,Martin,FL,0.361974031,0.638025999,781,0.047190931,0.293556958,2,0.31535992,0.101274803,0.128763214,0.914003909,0.059520204,0.864602089,0.027819395,0.384545624,0.384545624,-0.022571594,2.729146481,-0.113526106,1
12086,2016,Florida,Miami-Dade,FL,0.651416779,0.348583192,985,0.062847905,0.152429536,1,0.27281636,0.522298694,0.664281309,0.78951329,0.188331768,0.725828528,0.011198997,0.619224608,0.619224608,0.032192171,2.900519609,-0.070235968,0
12087,2016,Florida,Monroe,FL,0.464094222,0.535905778,767,0.057695407,0.203784838,4,0.310712665,0.178120539,0.225068048,0.906214416,0.072389528,0.927263677,0.02417326,0.502173245,0.502173245,-0.038079023,3.628321886,-0.120355129,1
12089,2016,Florida,Nassau,FL,0.240812078,0.759187937,744,0.004040409,0.198958367,1,0.245266438,0.03257025,0.037856117,0.918132663,0.064587973,0.502418578,0.017471641,0.255093813,0.255093813,-0.014281735,3.152409792,-0.01863265,1
12091,2016,Florida,Okaloosa,FL,0.248532712,0.751467288,858,0.050189745,0.150803372,3,0.294412047,0.065501183,0.083489105,0.838741481,0.111542404,0.776079118,0.007634759,0.250278533,0.250278533,-0.00174582,2.580338001,0.057712555,1
12093,2016,Florida,Okeechobee,FL,0.297333598,0.702666402,676,0.008915364,0.177524105,4,0.107243478,0.120903097,0.250887871,0.880457997,0.092144385,0.528016567,0.002033532,0.398543388,0.398543388,-0.10120979,4.036295414,-0.001911163,1
12095,2016,Florida,Orange,FL,0.628232062,0.371767908,908,0.060142908,0.1074109,1,0.3192285,0.201573178,0.293381274,0.69573015,0.23510991,1.081793308,0.012109756,0.592009664,0.592009664,0.036222398,2.47529006,-0.147115946,0
12097,2016,Florida,Osceola,FL,0.629467547,0.370532453,707,0.052261528,0.125803784,1,0.186765298,0.191673979,0.502400935,0.812065423,0.143409565,0.485809714,-0.000905007,0.623588681,0.623588681,0.005878866,2.53620553,-0.137306452,0
12099,2016,Florida,Palm Beach,FL,0.579017818,0.420982182,974,0.051617566,0.227393314,1,0.341888189,0.238085672,0.207077429,0.762390554,0.199914292,0.794862092,0.012803018,0.585672617,0.585672617,-0.006654799,3.108669043,0.065685987,0
12101,2016,Florida,Pasco,FL,0.388184756,0.611815214,718,0.060276493,0.223925382,1,0.224840462,0.092394173,0.134277403,0.902184069,0.063375384,0.433965385,0.00435707,0.466396362,0.466396362,-0.078211606,3.589104891,-0.038154602,1
12103,2016,Florida,Pinellas,FL,0.494214177,0.505785823,900,0.060694069,0.229779646,1,0.295109153,0.114646614,0.088494681,0.840541482,0.115425952,0.818257034,0.010063231,0.528584421,0.528584421,-0.034370244,3.218992949,0.027387381,1
12105,2016,Florida,Polk,FL,0.427229077,0.572770953,783,0.056482509,0.194616199,2,0.194608286,0.098702975,0.197338521,0.80576086,0.165302888,0.63498354,0.001838744,0.465555549,0.465555549,-0.038326472,3.563294888,0.165206432,1
12107,2016,Florida,Putnam,FL,0.313152194,0.686847806,700,0.037850223,0.211163968,4,0.126793742,0.042210665,0.095444232,0.815231204,0.16895476,0.450675607,0.005859703,0.376452744,0.376452744,-0.06330055,4.685554028,0.294495106,1
12109,2016,Florida,Saint Johns,FL,0.327057838,0.672942162,776,0.072127379,0.180649564,1,0.424745947,0.068862714,0.061292715,0.905175984,0.059056524,0.57519716,0.01274085,0.309470922,0.309470922,0.017586917,2.55347681,0.11554575,1
12111,2016,Florida,Saint Lucie,FL,0.487577647,0.512422383,754,0.039220713,0.225567654,2,0.198320732,0.161286905,0.176583558,0.758134365,0.213810816,0.473796874,0.003775656,0.539608955,0.539608955,-0.052031308,3.473496914,0.072734356,1
12113,2016,Florida,Santa Rosa,FL,0.220317453,0.779682517,678,0.081395641,0.14374356,2,0.268884599,0.044733774,0.051121701,0.891193271,0.071020737,0.388858348,0.004366606,0.233913392,0.233913392,-0.013595939,2.666936636,-0.054363728,1
12115,2016,Florida,Sarasota,FL,0.440212309,0.559787691,838,0.075577751,0.340020746,2,0.330580324,0.122453906,0.086012699,0.92601949,0.051455755,0.882659853,0.014423847,0.462563068,0.462563068,-0.022350758,2.830149412,0.01599288,1
12117,2016,Florida,Seminole,FL,0.491811931,0.508188069,853,0.057917271,0.142933592,1,0.358455509,0.123455368,0.192574024,0.812784612,0.131459922,0.726141274,0.027127087,0.467300117,0.467300117,0.024511814,2.21185112,0.069741964,1
12119,2016,Florida,Sumter,FL,0.300368935,0.699631095,746,0.066506498,0.531063735,3,0.298171073,0.051703949,0.055964924,0.906011224,0.079134628,0.644883394,0.020478368,0.324454725,0.324454725,-0.02408579,2.686380863,-0.090387344,1
12121,2016,Florida,Suwannee,FL,0.217189908,0.782810092,632,0.085861288,0.200627685,6,0.120384194,0.05694912,0.087462485,0.846150339,0.138930082,0.512732863,0.011571467,0.272690475,0.272690475,-0.055500567,4.249617577,0.15978241,1
12123,2016,Florida,Taylor,FL,0.236953169,0.763046861,736,0.045873228,0.17753078,6,0.098284312,0.028474005,0.034407936,0.773713708,0.206528619,0.558341086,0.015812755,0.306688249,0.306688249,-0.06973508,3.689459085,-0.018412352,1
12125,2016,Florida,Union,FL,0.18165043,0.81834954,702,0.130686447,0.127515003,6,0.076010145,0.028893726,0.054159246,0.748870134,0.23829174,0.402115196,0.007285625,0.251748949,0.251748949,-0.070098519,8.389160156,0.392700672,1
12127,2016,Florida,Volusia,FL,0.432748526,0.567251444,728,0.044951387,0.232013717,2,0.224158645,0.073534764,0.123322748,0.854150355,0.118426278,0.629112005,0.016820312,0.494142592,0.494142592,-0.061394066,4.009104013,0.268214464,1
12129,2016,Florida,Wakulla,FL,0.29255873,0.70744127,660,0.075507551,0.128664494,2,0.166405231,0.019703647,0.036788657,0.836506188,0.14740473,0.2942186,0.008399636,0.357758194,0.357758194,-0.065199465,3.361903191,-0.009424686,1
12131,2016,Florida,Walton,FL,0.210679412,0.789320588,697,0.082197107,0.187833175,3,0.263087362,0.05759979,0.05888376,0.913248777,0.060116138,0.726160944,0.02386415,0.236871392,0.236871392,-0.02619198,3.509723425,-0.066435575,1
12133,2016,Florida,Washington,FL,0.207651958,0.792348027,653,0.063212194,0.174929962,6,0.109837092,0.027165307,0.034393147,0.816646218,0.1598773,0.433902174,0.016098261,0.259724468,0.259724468,-0.05207251,4.258254051,0.207170963,1
13001,2016,Georgia,Appling,GA,0.206983805,0.793016195,750,0.039434068,0.155241713,7,0.119178973,0.043780554,0.093536124,0.785501778,0.198106572,0.782541275,0.067695677,0.251469702,0.251469702,-0.044485897,4.273024082,0.062243938,1
13003,2016,Georgia,Atkinson,GA,0.270653814,0.729346156,648,0.040950604,0.114658929,9,0.066781811,0.130624086,0.247460082,0.784975946,0.181730762,0.473115712,-0.014850318,0.324294239,0.324294239,-0.053640425,4.120261669,-0.081291676,1
13005,2016,Georgia,Bacon,GA,0.15303643,0.846963584,636,0.125477657,0.143453911,7,0.131974831,0.04684028,0.082303792,0.815046191,0.173691154,0.696369648,0.005848169,0.203643724,0.203643724,-0.050607294,4.693387985,-0.02018261,1
13007,2016,Georgia,Baker,GA,0.456143886,0.543856084,673,0.10157045,0.195384622,3,0.10999582,0.050461538,0.066153847,0.520573556,0.461970061,0.258668244,0.002121687,0.502868056,0.502868056,-0.04672417,3.288534641,-0.032817602,1
13009,2016,Georgia,Baldwin,GA,0.508692503,0.491307467,642,0.018868484,0.137836188,4,0.184215248,0.025519559,0.021721097,0.545983613,0.43190971,0.723210931,0.025388718,0.527783394,0.527783394,-0.019090891,3.471402168,0.138088465,0
13011,2016,Georgia,Banks,GA,0.100358054,0.899641931,606,-0.017989038,0.162412733,8,0.109860279,0.048483856,0.063481674,0.947894454,0.032497678,0.416640699,0.029323071,0.12715888,0.12715888,-0.026800826,3.344500303,0.094843149,1
13013,2016,Georgia,Barrow,GA,0.237640396,0.762359619,752,0.109506212,0.111889832,1,0.167851582,0.069061905,0.09603218,0.831329226,0.122841835,0.428423673,-0.01532048,0.243510127,0.243510127,-0.005869731,3.140341759,0.018096447,1
13015,2016,Georgia,Bartow,GA,0.215424702,0.784575284,820,0.052577816,0.127552927,1,0.185145035,0.046791311,0.079976849,0.865552902,0.115342595,0.641539514,0.008793414,0.23802273,0.23802273,-0.022598028,3.338444233,-0.007927895,1
13017,2016,Georgia,Ben Hill,GA,0.359727591,0.640272439,586,-0.003407158,0.152542368,7,0.105526313,0.023843722,0.06055731,0.618906319,0.364979625,0.651429474,0.040742695,0.425201625,0.425201625,-0.065474033,4.310123444,0.063902378,1
13019,2016,Georgia,Berrien,GA,0.161862075,0.838137925,651,0.089948237,0.161066055,6,0.12266583,0.031338882,0.048562098,0.874408305,0.110234566,0.367990375,0.016098559,0.208151683,0.208151683,-0.046289608,3.731314182,0.021988153,1
13021,2016,Georgia,Bibb,GA,0.60475409,0.395245939,792,0.039928034,0.139350429,3,0.245898664,0.036097385,0.031103674,0.415913314,0.557599306,1.06084609,-0.01216507,0.600947499,0.600947499,0.003806591,4.604718685,-0.02341795,0
13023,2016,Georgia,Bleckley,GA,0.228459388,0.771540582,585,0.033017769,0.169224769,6,0.177248672,0.013478769,0.025944682,0.712823689,0.272445351,0.415306777,-0.006524593,0.2613177,0.2613177,-0.032858312,3.807477951,-0.0473454,1
13025,2016,Georgia,Brantley,GA,0.100030556,0.899969459,560,0.012578783,0.144161284,3,0.095097318,0.008476879,0.021300875,0.954944134,0.037646417,0.23636806,0.01844728,0.159023896,0.159023896,-0.05899334,3.77467823,0.002218962,1
13027,2016,Georgia,Brooks,GA,0.405859023,0.594141006,634,0.043520164,0.183445185,3,0.124374419,0.03451582,0.056120165,0.624036193,0.360415459,0.379197687,0.008882105,0.468916863,0.468916863,-0.06305784,3.978931427,0.119456768,1
13029,2016,Georgia,Bryan,GA,0.2759808,0.72401917,671,0.071017489,0.09987098,2,0.333364338,0.045361247,0.064449921,0.813319564,0.156827182,0.417976528,0.012705326,0.279456496,0.279456496,-0.003475696,3.222522736,-0.024423122,1
13031,2016,Georgia,Bulloch,GA,0.380209953,0.619790018,676,0.080042705,0.101871729,4,0.282482177,0.034741115,0.036340766,0.674977601,0.304117978,0.746262133,-0.01053983,0.403627902,0.403627902,-0.02341795,3.073160648,-0.090113163,1
13033,2016,Georgia,Burke,GA,0.51297909,0.48702088,1298,0.320574611,0.140204921,2,0.10403917,0.02053595,0.029774936,0.502034664,0.487172693,0.910257518,0.306732237,0.5568766,0.5568766,-0.04389751,5.022103786,0.147874832,0
13035,2016,Georgia,Butts,GA,0.276416928,0.723583043,679,0.056032825,0.144512117,1,0.102048323,0.029856468,0.030836066,0.699957848,0.290088564,0.46673876,0.007343858,0.320048541,0.320048541,-0.043631613,4.123601437,0.093028069,1
13037,2016,Georgia,Calhoun,GA,0.58683598,0.41316399,559,0.007181359,0.125252217,8,0.102925703,0.04206115,0.04594133,0.358204275,0.624745786,0.275319815,0.006628215,0.595104337,0.595104337,-0.008268356,4.333665848,-0.0686903,0
13039,2016,Georgia,Camden,GA,0.32510975,0.67489022,822,-0.044028528,0.111802198,4,0.226194203,0.03743377,0.061141826,0.767628193,0.204861104,0.521712363,-0.083706856,0.359853864,0.359853864,-0.034744114,2.747590303,0.061335564,1
13043,2016,Georgia,Candler,GA,0.278095037,0.721904933,523,-0.013295542,0.164659739,7,0.14230451,0.049352307,0.110563762,0.729180038,0.25368759,0.543522835,0.016760886,0.330444425,0.330444425,-0.052349389,4.120022774,0.005131245,1
13045,2016,Georgia,Carroll,GA,0.29329288,0.70670712,806,0.054825712,0.124090157,1,0.181852803,0.037052989,0.065622911,0.780395746,0.201184958,0.671007216,-0.002379596,0.309736311,0.309736311,-0.016443431,3.734941721,0.082335949,1
13047,2016,Georgia,Catoosa,GA,0.186029404,0.813970566,641,0.022082916,0.157666236,2,0.196503326,0.024099322,0.026932744,0.94730407,0.031855978,0.410601795,-0.035255671,0.231035888,0.231035888,-0.045006484,2.658055067,0.095123291,1
13049,2016,Georgia,Charlton,GA,0.253858656,0.746141374,680,0.095604338,0.127930284,6,0.089882717,0.089836523,0.0879087,0.660889328,0.314014584,0.297001958,0.02569136,0.321406901,0.321406901,-0.067548245,3.611042023,-0.035038948,1
13051,2016,Georgia,Chatham,GA,0.576902926,0.423097044,873,0.061412446,0.135885462,2,0.328947663,0.061787676,0.060489077,0.548740447,0.414464921,0.982461751,0.008407772,0.560711741,0.560711741,0.016191185,3.666226387,0.159493446,0
13053,2016,Georgia,Chattahoochee,GA,0.441608101,0.558391869,893,0.006741599,0.038545698,2,0.301178783,0.074482411,0.148207366,0.721584141,0.21821782,0.518347919,-0.017439365,0.497964591,0.497964591,-0.05635649,2.553147078,0.013725996,1
13055,2016,Georgia,Chattooga,GA,0.199775189,0.800224841,626,0.054155972,0.161582693,6,0.088592939,0.030823285,0.046195,0.880642712,0.106430955,0.478723109,9.92E-05,0.290440798,0.290440798,-0.090665609,3.993006468,0.053914309,1
13057,2016,Georgia,Cherokee,GA,0.238282919,0.761717081,777,0.066513874,0.1188142,1,0.354968756,0.088783287,0.098899096,0.899482608,0.07159768,0.431938857,0.007665396,0.205912337,0.205912337,0.032370582,1.91585505,-0.086492419,1
13059,2016,Georgia,Clarke,GA,0.699548662,0.300451308,856,0.066409431,0.095970891,3,0.407532603,0.100625217,0.105197601,0.657553315,0.289998233,1.203078747,-0.011821747,0.648014784,0.648014784,0.051533878,2.649804115,-0.131121635,0
13061,2016,Georgia,Clay,GA,0.551859677,0.448140323,600,0.135437965,0.238917857,9,0.074376203,0.026401564,0.050521512,0.379906863,0.611443758,0.397017032,0.038220733,0.616155565,0.616155565,-0.064295888,4.472376347,-0.030599117,0
13063,2016,Georgia,Clayton,GA,0.860865116,0.139134914,983,0.074969128,0.081781484,1,0.190287337,0.14188087,0.131372824,0.212399021,0.724013031,0.809105217,0.002922535,0.851933718,0.851933718,0.008931398,2.763088942,-0.050734997,0
13065,2016,Georgia,Clinch,GA,0.284260869,0.715739131,757,0.126573205,0.151306137,6,0.143826321,0.028764309,0.044907544,0.704227448,0.282368541,0.690955818,-0.047583461,0.347795367,0.347795367,-0.063534498,4.606011868,0.041265488,1
13067,2016,Georgia,Cobb,GA,0.511526167,0.488473862,1094,0.084853165,0.105829582,1,0.44985804,0.156792805,0.126197845,0.64793855,0.288785666,0.833468378,0.021786869,0.436724305,0.436724305,0.074801862,1.787123442,-0.048126578,0
13069,2016,Georgia,Coffee,GA,0.299226999,0.700773001,614,0.009820046,0.125737652,7,0.130841121,0.058710098,0.110427022,0.696338475,0.288132042,0.749777853,0.033886731,0.353541464,0.353541464,-0.054314464,4.049918175,0.177669048,1
13071,2016,Georgia,Colquitt,GA,0.2592026,0.7407974,602,0.030356463,0.139233083,6,0.129242197,0.105995394,0.185535416,0.736287773,0.238926232,0.639898181,0.016356587,0.300625265,0.300625265,-0.041422665,4.172426224,-0.038850784,1
13073,2016,Georgia,Columbia,GA,0.304745883,0.695254147,718,0.044135276,0.1165585,2,0.350997806,0.06969779,0.060434297,0.766173184,0.180629492,0.407387704,0.000939578,0.282591105,0.282591105,0.022154778,1.909629464,-0.129935622,1
13075,2016,Georgia,Cook,GA,0.295637965,0.704362035,568,0.054262858,0.147050232,6,0.138384014,0.026135765,0.058293868,0.710769773,0.276488036,0.484401584,0.004032165,0.341640592,0.341640592,-0.046002626,3.965737581,0.036407948,1
13077,2016,Georgia,Coweta,GA,0.280543,0.71945703,790,0.096957102,0.124682024,1,0.280850112,0.056965899,0.066300459,0.785950243,0.185666889,0.492399454,-0.001782268,0.2766518,0.2766518,0.0038912,2.531702518,-0.08391428,1
13079,2016,Georgia,Crawford,GA,0.281019658,0.718980372,616,0.021329766,0.166226074,3,0.131149366,0.014659937,0.007930785,0.76804167,0.21405907,0.205507725,0.003501132,0.336267084,0.336267084,-0.055247426,3.577641964,0.056215286,1
13081,2016,Georgia,Crisp,GA,0.384114712,0.615885258,657,0.045143854,0.154503271,6,0.150770649,0.026494948,0.032479078,0.53272289,0.451231748,0.701894879,-0.012929559,0.430958122,0.430958122,-0.04684341,4.393081665,-0.174064636,1
13083,2016,Georgia,Dade,GA,0.160406724,0.839593291,663,0.065443911,0.169479087,2,0.137980461,0.022682808,0.021337735,0.968353629,0.015269056,0.397198737,-0.003298789,0.239893556,0.239893556,-0.079486832,3.614188194,0.049495935,1
13085,2016,Georgia,Dawson,GA,0.12759088,0.872409105,575,0.085273758,0.181917265,1,0.298407435,0.034177601,0.039408866,0.975945473,0.01232372,0.652535081,0.002401829,0.122981615,0.122981615,0.004609264,2.791723251,-0.079494953,1
13087,2016,Georgia,Decatur,GA,0.406509846,0.593490183,636,0.011067307,0.154973015,6,0.168891117,0.028343797,0.056283731,0.555306017,0.428710461,0.624981403,0.017613471,0.440809339,0.440809339,-0.034299493,4.51594162,0.157070637,1
13089,2016,Georgia,Dekalb,GA,0.830061913,0.169938073,1048,0.072201394,0.103320614,1,0.417445421,0.16277203,0.087267339,0.364039958,0.561724424,0.702938259,0.002779245,0.787246943,0.787246943,0.04281497,2.799335003,-0.194628477,0
13091,2016,Georgia,Dodge,GA,0.268083364,0.731916606,592,0.032620918,0.150083348,6,0.135354921,0.018909264,0.034817815,0.684167564,0.30445841,0.445816427,0.017203331,0.318957686,0.318957686,-0.050874323,3.899350882,0.012191296,1
13093,2016,Georgia,Dooly,GA,0.489653766,0.510346234,646,0.023493642,0.156079218,6,0.112629361,0.039889276,0.072680816,0.486280173,0.502556741,0.472616285,0.022086471,0.535131872,0.535131872,-0.045478106,3.263656139,-0.078838348,1
13095,2016,Georgia,Dougherty,GA,0.694949687,0.305050313,783,0.029814262,0.134783268,3,0.197658017,0.023568658,0.025420792,0.277670234,0.707384229,1.052848697,0.034326553,0.696704865,0.696704865,-0.001755178,4.072057724,-0.084645748,0
13097,2016,Georgia,Douglas,GA,0.555440605,0.444559366,714,0.059137631,0.1034979,1,0.261476696,0.083806396,0.089996599,0.507453144,0.466501445,0.544622779,0.015259624,0.52011317,0.52011317,0.035327435,2.698488474,-0.050904274,0
13099,2016,Georgia,Early,GA,0.459347129,0.540652871,816,0.063232183,0.18339695,6,0.140712142,0.014980916,0.020610686,0.479607701,0.509127975,0.868824601,-0.001072824,0.51951319,0.51951319,-0.060166061,4.755066395,0.123021126,1
13101,2016,Georgia,Echols,GA,0.134159982,0.865840018,677,0.207752988,0.11130435,3,0.078669272,0.148074538,0.297142863,0.902788222,0.060537554,0.338306069,-0.018678069,0.158730164,0.158730164,-0.024570182,3.149638176,-0.040019512,1
13103,2016,Georgia,Effingham,GA,0.213541135,0.78645885,794,0.090911806,0.105851181,2,0.182793006,0.027107354,0.036811575,0.838061273,0.143937975,0.30143261,-0.005825818,0.240855202,0.240855202,-0.027314067,3.066467762,0.11224103,1
13105,2016,Georgia,Elbert,GA,0.324222326,0.675777674,653,0.063212194,0.188821286,6,0.116904341,0.022429617,0.05424358,0.688293397,0.298542559,0.593046606,0.014836311,0.395624429,0.395624429,-0.071402103,4.241794109,0.009579182,1
13107,2016,Georgia,Emanuel,GA,0.313372433,0.686627567,590,0.005097717,0.156317383,7,0.117139585,0.009769836,0.044668399,0.637118399,0.351856798,0.578650892,-0.000873089,0.364615858,0.364615858,-0.051243424,4.558041573,-0.033902645,1
13109,2016,Georgia,Evans,GA,0.319771022,0.680229008,611,0.083595112,0.157178789,6,0.150967196,0.041460916,0.116463244,0.663479567,0.314960629,0.836806178,0.013697386,0.358625561,0.358625561,-0.038854539,4.03690958,0.067621469,1
13111,2016,Georgia,Fannin,GA,0.166409701,0.833590269,594,0.050053589,0.254861146,8,0.177217275,0.018695092,0.020110754,0.979312539,0.010683846,0.526082456,0.036454171,0.205187961,0.205187961,-0.03877826,3.598238945,-0.126735687,1
13113,2016,Georgia,Fayette,GA,0.399135292,0.600864708,799,0.064621963,0.160354361,1,0.45776552,0.092278183,0.069893606,0.705253124,0.235797495,0.762763917,0.036864102,0.34140411,0.34140411,0.057731181,1.728863478,-0.053813815,1
13115,2016,Georgia,Floyd,GA,0.275251478,0.724748552,798,0.059372272,0.155043185,3,0.19800733,0.067724198,0.103015624,0.818288147,0.153881177,0.797239661,0.012650132,0.297738552,0.297738552,-0.022487074,3.559378386,-0.001440048,1
13117,2016,Georgia,Forsyth,GA,0.251458257,0.748541713,950,0.069745034,0.110914879,1,0.482702076,0.147404104,0.093803503,0.831201434,0.038633689,0.60978502,-0.007425249,0.181070372,0.181070372,0.070387885,1.830698252,0.113630295,1
13119,2016,Georgia,Franklin,GA,0.149835125,0.85016489,736,0.149181157,0.19154498,8,0.126352593,0.031773932,0.043086354,0.883349776,0.100824893,0.706759453,0.029116392,0.196880102,0.196880102,-0.047044978,4.380759239,0.118789196,1
13121,2016,Georgia,Fulton,GA,0.716023266,0.283976734,1341,0.056763701,0.103938073,1,0.498060942,0.125206038,0.074193612,0.467367291,0.455482453,1.444958806,0.032820344,0.650739014,0.650739014,0.065284252,3.727975368,0.102144718,0
13123,2016,Georgia,Gilmer,GA,0.157905549,0.842094481,601,0.068874031,0.216431826,6,0.178392932,0.069139384,0.109441914,0.964838684,0.016448574,0.468991965,-0.023968011,0.179894716,0.179894716,-0.021989167,3.05078578,-0.013885498,1
13125,2016,Georgia,Glascock,GA,0.100526422,0.899473548,498,0.062131781,0.169014081,9,0.082205027,0.006550934,0.015394694,0.896724582,0.096590906,0.271540463,0.001729965,0.134214535,0.134214535,-0.033688113,4.375495911,0.216946602,1
13127,2016,Georgia,Glynn,GA,0.353714049,0.646285951,796,0.0489158,0.174769744,3,0.281643957,0.054851554,0.065683886,0.701175928,0.275092274,0.895465195,0.02715975,0.363865644,0.363865644,-0.010151595,3.469543695,-0.155539751,1
13129,2016,Georgia,Gordon,GA,0.173168704,0.826831281,724,0.045205437,0.134025216,4,0.129162401,0.098521732,0.149949178,0.92958045,0.048361909,0.671656013,-0.055533648,0.206784487,0.206784487,-0.033615783,3.47351408,0.059475183,1
13131,2016,Georgia,Grady,GA,0.332317084,0.667682946,658,0.08563073,0.162815675,6,0.12770021,0.05694969,0.106502287,0.676093698,0.301008314,0.439497441,-0.039869159,0.365949303,0.365949303,-0.033632219,3.916474581,-0.043305397,1
13133,2016,Georgia,Greene,GA,0.368174404,0.631825566,688,0.072320662,0.259631097,6,0.247469798,0.04947082,0.061687332,0.626660347,0.356396496,0.731250525,-0.012576997,0.386960447,0.386960447,-0.018786043,3.629210949,-0.03728056,1
13135,2016,Georgia,Gwinnett,GA,0.530599296,0.469400704,982,0.023700234,0.085867532,1,0.349296689,0.247216448,0.205474004,0.576629281,0.289664537,0.69866848,0.007958233,0.453262955,0.453262955,0.077336341,1.71310091,-0.013955474,0
13137,2016,Georgia,Habersham,GA,0.158399329,0.841600657,670,0.085655443,0.176996619,6,0.175121024,0.088006586,0.137521729,0.919754624,0.041899633,0.655742168,-0.006409764,0.159077108,0.159077108,-0.000677779,2.841115475,-0.020555735,1
13139,2016,Georgia,Hall,GA,0.238214955,0.76178503,861,0.042711116,0.135529861,3,0.224735364,0.1654277,0.273800135,0.882748902,0.084734276,0.825992525,0.006925464,0.214894474,0.214894474,0.023320481,2.763072968,0.122922421,1
13141,2016,Georgia,Hancock,GA,0.762121201,0.237878785,670,0.082408689,0.193895057,7,0.108898759,0.026637705,0.019320911,0.261984527,0.721959114,0.319929063,-0.013260871,0.811390758,0.811390758,-0.049269557,4.301059723,-0.205072403,0
13143,2016,Georgia,Haralson,GA,0.133381248,0.866618752,802,0.076412566,0.158230722,1,0.13763608,0.013883559,0.014650992,0.936253607,0.052509278,0.422794104,0.000771642,0.174776971,0.174776971,-0.041395724,4.67389822,0.18467474,1
